,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
2073,2074,2,2,6,5,4,4,4,4,4,4,3,4,5,1,5,4,5,10,9,880,1,3,12,2
2081,2082,1,1,1,5,5,5,5,5,5,5,4,5,5,0,5,5,5,10,9,802,2,3,5,3
2086,2087,1,1,5,4,4,4,4,4,4,5,3,3,4,1,5,5,5,10,9,830,1,2,2,5
2102,2103,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,10,9,819,2,2,5,1
2103,2104,2,3,6,5,5,5,5,5,5,5,3,3,5,1,5,4,5,10,9,853,1,2,2,3
2104,2105,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,10,9,803,2,2,12,1
2105,2106,1,1,6,5,4,4,5,4,5,5,5,5,5,1,5,3,5,10,9,890,2,2,5,1
2107,2108,1,1,6,3,4,4,4,5,5,4,4,4,4,1,4,2,4,10,9,833,2,2,5,1
2118,2119,2,2,5,4,5,5,5,5,5,5,4,4,5,0,5,4,5,10,9,868,1,3,1,5
2148,2149,1,1,5,4,5,5,5,3,4,4,5,4,5,0,5,5,5,10,9,815,1,2,6,1
2149,2150,2,4,6,4,4,4,5,4,4,4,4,4,4,1,5,4,4,10,9,807,2,3,2,3
2151,2152,1,1,6,5,5,5,5,5,5,5,5,5,5,0,4,3,4,10,9,865,1,2,5,1
2152,2153,1,1,5,4,4,5,5,4,5,5,4,5,5,1,5,5,5,10,9,843,2,3,5,4
2191,2192,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,10,9,803,2,2,3,2
2193,2194,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,10,9,805,1,2,3,1
2215,2216,1,1,1,5,4,4,4,4,4,5,5,5,5,1,5,5,5,10,9,816,2,1,2,3
2324,2325,1,1,5,4,4,4,4,4,4,4,3,4,4,0,3,4,4,10,9,855,1,3,10,5
2334,2335,1,1,5,4,5,5,4,5,4,4,4,4,5,1,5,3,4,10,9,829,2,3,5,4
