,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
1430,1431,2,3,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,11,16,5520,1,2,2,1
1433,1434,2,4,6,1,1,1,1,0,1,0,1,1,1,0,0,0,0,11,8,601,2,3,5,4
1434,1435,1,1,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,11,8,601,2,4,5,3
1436,1437,1,1,6,1,1,1,1,0,1,0,0,1,1,0,0,0,0,11,8,601,2,4,5,2
1442,1443,2,2,6,0,0,1,1,0,1,0,0,0,1,0,0,0,0,11,97,5916,1,1,12,0
1443,1444,2,4,6,0,1,1,1,1,1,1,0,1,1,0,1,0,1,11,97,5067,1,3,7,3
1445,1446,1,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,11,1101,1,2,5,1
1450,1451,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,11,15,5077,2,2,7,3
1451,1452,1,1,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,11,15,5377,1,3,1,2
1452,1453,1,1,6,1,1,1,1,1,1,1,0,1,1,0,0,0,0,11,15,5037,1,3,1,3
1460,1461,1,1,6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,11,9,813,1,2,1,2
1462,1463,2,2,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11,9,809,2,2,12,1
1464,1465,2,3,6,1,1,1,1,0,1,1,0,1,1,0,1,0,1,11,9,851,1,2,12,3
1469,1470,1,1,6,1,1,1,1,1,1,1,0,1,1,0,1,1,0,11,14,1704,1,1,7,1
1473,1474,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,1701,1,4,5,3
1478,1479,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11,15,5037,1,2,7,1
1479,1480,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,11,15,5037,1,1,7,2
1481,1482,2,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,15,5077,1,3,7,1
1483,1484,2,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,15,5077,1,2,7,3
1484,1485,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,15,5037,2,2,7,3
1486,1487,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,11,15,5037,2,1,7,2
1491,1492,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,11,4,402,2,2,2,3
1492,1493,1,1,6,1,1,1,1,0,1,0,0,1,1,0,1,0,1,11,9,815,1,3,7,4
1499,1500,2,2,6,1,0,1,1,0,1,1,0,1,1,0,0,0,0,11,97,5564,2,2,2,2
1507,1508,1,1,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,11,15,5536,2,2,5,1
1511,1512,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,11,15,5037,2,2,7,2
1512,1513,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11,15,5077,2,2,7,2
1513,1514,2,4,6,1,1,1,1,0,1,1,1,1,1,0,1,0,1,11,15,5021,1,4,2,4
1516,1517,2,2,6,1,1,1,1,1,1,1,0,0,0,0,1,0,1,11,4,402,1,3,2,3
1517,1518,2,2,6,0,0,0,0,0,1,1,0,0,1,0,0,0,1,11,10,1002,1,3,2,3
1528,1529,2,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,504,1,2,4,1
1529,1530,2,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,2,290,1,2,3,1
1540,1541,1,1,6,0,1,1,1,0,0,0,0,0,0,0,1,0,0,11,5,501,1,2,2,3
1548,1549,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,215,2,2,5,1
1550,1551,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,201,1,2,7,1
1553,1554,2,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,5,501,1,3,4,2
1557,1558,2,4,6,1,1,1,0,1,0,1,1,1,1,0,0,0,1,11,2,218,1,2,4,1
1558,1559,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,237,2,4,5,1
1568,1569,1,1,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,11,2,225,1,2,5,3
1569,1570,2,4,6,1,1,0,1,0,1,1,0,0,1,0,0,0,0,11,5,504,1,1,4,2
1575,1576,2,4,6,1,1,1,1,1,1,0,0,0,1,0,0,0,0,11,5,501,1,2,7,2
1590,1591,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,210,1,2,4,1
1597,1598,2,3,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11,2,210,1,2,3,1
1611,1612,2,2,6,1,1,1,1,1,1,1,1,1,1,0,1,0,0,11,2,215,1,1,3,2
1667,1668,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,10,1,3,5,3
1668,1669,2,3,6,1,0,0,1,0,0,0,0,0,0,0,1,1,1,11,1,4,1,2,4,3
