,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
2686,2687,2,4,4,3,3,4,4,4,3,3,3,4,4,1,5,4,4,10,1,2,1,2,9,3
2687,2688,2,4,4,4,3,4,4,4,3,3,3,3,3,1,4,4,4,10,1,2,2,2,4,2
2706,2707,2,4,4,2,3,4,4,4,4,4,3,3,3,0,4,4,4,10,1,4,2,2,4,1
2712,2713,2,4,4,4,3,4,4,4,4,3,3,3,3,1,4,4,4,10,1,1,1,1,3,1
2731,2732,1,1,4,3,4,4,5,4,4,4,3,3,4,0,4,4,4,10,7,5001,1,2,2,1
2791,2792,2,4,4,4,4,4,3,4,4,4,4,4,4,0,4,4,4,10,3,401,2,2,4,1
2876,2877,1,1,4,5,5,5,5,5,5,5,4,4,5,0,4,4,4,10,2,209,2,2,3,1
2879,2880,2,4,4,4,3,4,3,5,3,3,4,3,4,0,4,4,4,10,2,210,2,2,3,1
2889,2890,1,1,4,4,4,3,3,3,3,3,1,2,4,0,3,3,3,10,5,501,2,3,5,2
2892,2893,2,3,4,5,5,5,5,5,5,5,5,5,5,0,5,4,4,10,2,201,1,2,4,1
2895,2896,1,1,4,5,5,5,5,5,5,5,5,5,5,1,5,5,5,10,2,234,2,2,8,0
2896,2897,2,2,4,5,5,5,5,5,5,5,4,4,5,0,4,4,4,10,2,216,2,2,3,2
2897,2898,2,4,4,4,4,4,4,4,4,4,4,4,4,0,3,3,3,10,2,215,2,3,6,1
2906,2907,2,3,4,4,4,4,4,5,4,3,3,4,4,0,4,4,4,10,2,210,2,2,3,1
2908,2909,2,4,4,3,4,4,4,4,4,4,4,4,4,0,4,4,4,10,2,202,1,2,3,1
2914,2915,2,4,4,4,4,4,2,4,4,4,4,4,4,0,4,4,4,10,5,507,1,3,12,2
2918,2919,2,2,4,5,5,5,5,5,5,5,5,5,5,0,5,4,5,10,5,501,1,2,5,1
2919,2920,1,1,4,3,3,1,4,4,3,1,1,3,4,0,3,5,3,10,3,401,2,2,4,1
2924,2925,1,1,4,3,3,3,4,4,4,3,2,3,4,0,4,4,4,10,3,401,1,2,3,1
2981,2982,1,1,4,4,4,4,5,5,5,4,4,4,5,0,4,5,3,10,2,201,2,1,9,5
2995,2996,1,1,4,4,3,4,3,4,5,3,3,4,4,0,4,4,4,10,2,201,1,2,2,2
2996,2997,2,4,4,3,3,3,4,5,5,3,2,3,4,0,4,4,4,10,1,1,1,1,2,2
2998,2999,2,2,4,4,4,4,3,3,4,4,2,3,3,0,4,4,5,10,2,234,1,1,9,4
3001,3002,1,1,4,4,5,4,3,5,4,5,4,5,5,0,3,4,4,10,2,223,1,2,3,1
3003,3004,1,1,4,3,4,4,4,4,3,4,4,4,4,0,3,4,3,10,2,234,2,1,10,5
3023,3024,1,1,4,5,5,5,4,4,4,4,4,4,4,1,4,3,5,10,2,201,1,2,9,3
3024,3025,1,1,4,5,5,5,4,4,4,4,4,4,5,0,4,4,5,10,2,201,2,2,2,2
